what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334889153110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334889155010
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334889155651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334889156356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334889159637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334889161973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334889377820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334889416175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334890082841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334890099046
